mub[[76]]	T[[7]]	-1.3709548842281973
mub[[77]]	T[[7]]	1.1627408687994454
mub[[78]]	T[[7]]	0.7064369349020136
mub[[79]]	T[[7]]	0.8079307515045583
mub[[80]]	T[[7]]	0.8880625480961333
mub[[81]]	T[[7]]	0.9927269475178386
mub[[82]]	T[[7]]	1.0094425630321586
mub[[83]]	T[[7]]	0.9996953921428875
mub[[84]]	T[[7]]	0.9996380925052332
mub[[85]]	T[[7]]	0.9998843260947908
mub[[86]]	T[[7]]	0.9999632884065174
mub[[87]]	T[[7]]	1.0000156378857463
mub[[88]]	T[[7]]	1.00011551191926
mub[[1]]	T[[8]]	Indeterminate
mub[[2]]	T[[8]]	Indeterminate
mub[[3]]	T[[8]]	Indeterminate
mub[[4]]	T[[8]]	5.343967562907897
mub[[5]]	T[[8]]	-3.8922942830375917
mub[[6]]	T[[8]]	Indeterminate
mub[[7]]	T[[8]]	Indeterminate
