T_mu,σ,ω₀,n_B,P,ϵ
"(31.260504201680675, 482.64465043529765)",92.99997930400292,7.113196677406496e-6,8.078934868922149e-8,2.5255199315661015e-6,3.646702702543858e-5
"(32.26890756302521, 482.64465043529765)",92.99996573395104,1.1795571956949086e-5,1.339702273164324e-7,4.323069398971616e-6,6.0336944132905265e-5
"(33.27731092436975, 482.64465043529765)",92.99994489421243,1.8998905967999402e-5,2.1578332619953064e-7,7.180666328448468e-6,9.696600171488982e-5
"(34.285714285714285, 482.64465043529765)",92.99991370540896,2.979828329737098e-5,3.384391025342673e-7,1.1603558116335297e-5,0.00015174226421995203
"(35.294117647058826, 482.64465043529765)",92.9998681146982,4.561212096513004e-5,5.180474703888257e-7,1.828386917475797e-5,0.00023174897107994702
"(36.30252100840336, 482.64465043529765)",92.99980289327195,6.827501650330649e-5,7.754451852245997e-7,2.815025451183432e-5,0.0003461142158426272
"(37.3109243697479, 482.64465043529765)",92.99971141627775,0.0001001173389197514,1.1370998118911574e-6,4.242546208806e-5,0.0005063896791321904
"(38.319327731092436, 482.64465043529765)",92.99958542806772,0.000144050756724758,1.6360811238280413e-6,6.269190858333226e-5,0.0007269538935104418
"(39.32773109243698, 482.64465043529765)",92.99941479545855,0.0002036587511659999,2.3130891226202162e-6,9.096532815295001e-5,0.0010254347628597736
"(40.33613445378152, 482.64465043529765)",92.99918725273541,0.0002832910585810206,3.217526683176492e-6,0.00012977636818922896,0.0014231456730787316
"(41.34453781512605, 482.64465043529765)",92.99888814139959,0.00038816092426777264,4.408604131220124e-6,0.00018226006009823916,0.0019455291397221064
"(42.352941176470594, 482.64465043529765)",92.99850014889287,0.0005244440299945812,5.956462829403297e-6,0.0002522525634745691,0.0026226023566536293
"(43.36134453781513, 482.64465043529765)",92.9980030493686,0.0006993779751547176,7.943305051555364e-6,0.0003443949130891621,0.003489398776819711
"(44.36974789915966, 482.64465043529765)",92.99737345034887,0.0009213612430131648,1.0464518008752175e-5,0.00046424326475677996,0.0045864003715512915
"(45.3781512605042, 482.64465043529765)",92.99658454859215,0.001200050663267971,1.3629780797066817e-5,0.0006183848846794106,0.005959955903630636
"(46.38655462184874, 482.64465043529765)",92.99560589848329,0.0015464564844775617,1.7564144198907314e-5,0.0008145593157749194,0.007662680921301862
"(47.39495798319327, 482.64465043529765)",92.99440319574562,0.001973034288993383,2.2409074622603305e-5,0.0010617841510248398,0.009753835836780031
"(48.403361344537814, 482.64465043529765)",92.99293807948735,0.0024937731130555115,2.832345494148159e-5,0.0013704845155737301,0.012299679493777556
"(49.41176470588235, 482.64465043529765)",92.99116795505616,0.0031242792704742578,3.5484536535699056e-5,0.0017526257295670715,0.015373796002563946
"(50.42016806722689, 482.64465043529765)",92.98904584007006,0.0038818555148144632,4.408883839014367e-5,0.002221848453419934,0.01905739353948929
"(51.42857142857142, 482.64465043529765)",92.98652023553895,0.004785575307976846,5.435299061287656e-5,0.0027936056051688462,0.023439574549295975
"(52.436974789915965, 482.64465043529765)",92.98353502446551,0.005856352088450615,6.651452116084779e-5,0.003485300644898286,0.028617577169650306
"(53.445378151260506, 482.64465043529765)",92.9800293993173,0.007117003547644582,8.083258586948689e-5,0.004316426357142787,0.03469698879361689
"(54.45378151260504, 482.64465043529765)",92.97593782001198,0.008592311024568698,9.758864303793216e-5,0.005308704077768268,0.04179193242772954
"(55.46218487394958, 482.64465043529765)",92.97119000399488,0.010309074212133557,0.00011708707476520915,0.006486222522671477,0.05002522774787445
"(56.470588235294116, 482.64465043529765)",92.96571094975643,0.012296161460307339,0.000139655758276854,0.00787557607170999,0.05952852856309863
"(57.47899159663866, 482.64465043529765)",92.9594209946749,0.014584555948694197,0.00016564659033807444,0.009506002182664364,0.07044243850685453
"(58.48739495798319, 482.64465043529765)",92.95223590830747,0.01720739813784485,0.00019543596940149423,0.011409517583844331,0.08291660755042338
"(59.49579831932773, 482.64465043529765)",92.94406702208101,0.020200024821437366,0.00022942523914930573,0.013621053180051154,0.09710981117020008
"(60.50420168067227, 482.64465043529765)",92.93482139559666,0.023600005156041257,0.0002680410977071291,0.016178587330810092,0.11319001457434069
"(61.5126050420168, 482.64465043529765)",92.92440201966808,0.02744717400296972,0.0003117359763301356,0.01912327765689383,0.1313344236670707
"(62.52100840336135, 482.64465043529765)",92.91270805682805,0.0317836628758671,0.0003609883908952985,0.0224995910167979,0.151729524718064
"(63.529411764705884, 482.64465043529765)",92.89963511766437,0.036653928735692745,0.00041630326894560757,0.026355431817629216,0.17457111389769525
"(64.53781512605042, 482.64465043529765)",92.88507557289105,0.04210478079821465,0.0004782122541605316,0.030742268526604652,0.20006431771658081
"(65.54621848739495, 482.64465043529765)",92.86891889913508,0.04818540543907226,0.0005472739892196513,0.035715258412700596,0.22842360480654886
"(66.5546218487395, 482.64465043529765)",92.85105205654592,0.05494738921377979,0.0006240743772562943,0.04133337053421695,0.2598727891222733
"(67.56302521008404, 482.64465043529765)",92.8313598955274,0.062444739719311936,0.0007092268187964516,0.04765950672748783,0.29464502330986375
"(68.57142857142857, 482.64465043529765)",92.80972558890696,0.07073390447957915,0.0008033724262557734,0.05476062104308014,0.3329827827964945
"(69.57983193277312, 482.64465043529765)",92.78603108598556,0.07987378697771755,0.0009071802060200409,0.06270783691367095,0.37513783650269295
"(70.58823529411765, 482.64465043529765)",92.76015758256409,0.08992576005226596,0.001021347210612175,0.07157656271690929,0.4213712047220702
"(71.59663865546219, 482.64465043529765)",92.73198600311777,0.10095367537209517,0.0011465986462881538,0.08144660468691782,0.47195309814041375
"(72.60504201680672, 482.64465043529765)",92.7013974877818,0.11302386924005056,0.001283687938960155,0.09240227798606497,0.5271628385813667
"(73.61344537815127, 482.64465043529765)",92.66827387823234,0.12620516347673566,0.0014333967442354462,0.10453251504767685,0.5872887555089339
"(74.6218487394958, 482.64465043529765)",92.63249819600907,0.1405688609130857,0.0015965348962195536,0.11793097113184832,0.6526280557617923
"(75.63025210084034, 482.64465043529765)",92.59395510575602,0.15618873473581474,0.0017739402865069003,0.1326961269399458,0.7234866625342689
"(76.63865546218487, 482.64465043529765)",92.5525313572129,0.17314101095336276,0.0019664786650344314,0.14893138768022732,0.8001790201937867
"(77.64705882352942, 482.64465043529765)",92.50811619859047,0.1915043432901163,0.002175043354938485,0.1667451785000525,0.8830278612258496
"(78.65546218487395, 482.64465043529765)",92.4606017559272,0.21135977984446708,0.0024005548738679585,0.18625103565004944,0.9723639322987014
"(79.66386554621849, 482.64465043529765)",92.40988337202984,0.2327907209411998,0.0026439604552855518,0.20756769310419218,1.0685256766018532
"(80.67226890756304, 482.64465043529765)",92.3558599007892,0.25588286768165386,0.002906233464117529,0.23081916408444061,1.1718588702879285
"(81.68067226890757, 482.64465043529765)",92.29843395277315,0.28072416081992757,0.003188372702529611,0.25613481722779835,1.282716211242051
"(82.6890756302521, 482.64465043529765)",92.2375120889738,0.30740470972656814,0.0034914016031200616,0.2836494466704223,1.4014568595966976
"(83.69747899159664, 482.64465043529765)",92.17300496163045,0.33601671132095184,0.003816367308180232,0.31350333593992924,1.5284459294494166
"(84.70588235294119, 482.64465043529765)",92.1048274007503,0.36665435903406723,0.00416433963572376,0.3458423149965659,1.664053932781183
"(85.71428571428572, 482.64465043529765)",92.03289844726315,0.39941374198983937,0.004536409934421312,0.3808178103259312,1.8086561767040543
"(86.72268907563026, 482.64465043529765)",91.95714133432548,0.4343927347536697,0.004933689831400753,0.4185868874031886,1.9626321166294103
"(87.73109243697479, 482.64465043529765)",91.87748341890708,0.47169087815582367,0.005357309878678209,0.4593122857020425,2.1263646679661683
"(88.73949579831933, 482.64465043529765)",91.79385606729751,0.5114092518167961,0.005808418105343273,0.5031624456812432,2.3002394803542145
"(89.74789915966386, 482.64465043529765)",91.70619449814167,0.5536503391523212,0.0062881784843302,0.5503115277337257,2.4846441787105835
"(90.7563025210084, 482.64465043529765)",91.61443758757163,0.5985178857382267,0.00679776932377256,0.6009394231902322,2.679967575821765
"(91.76470588235293, 482.64465043529765)",91.51852764108828,0.6461167520257676,0.007338381594192371,0.6552317570334777,2.8865988622563212
"(92.77310924369748, 482.64465043529765)",91.4184101370298,0.6965527614855802,0.00791121720376906,0.7133798827514506,3.104926779079381
"(93.78151260504201, 482.64465043529765)",91.31403344670542,0.7499325453181959,0.008517487234620596,0.7755808692182625,3.335338779722305
"(94.78991596638654, 482.64465043529765)",91.20534853579483,0.8063633849445616,0.009158410153822835,0.8420374800352355,3.5782201871996677
"(95.7983193277311, 482.64465043529765)",91.09230865154976,0.8659530535041345,0.009835210013279415,0.9129581454388462,3.8339533533781354
"(96.80672268907563, 482.64465043529765)",90.97486900047787,0.9288096576222236,0.010549114652472625,0.9885569273397848,4.1029168265047415
"(97.81512605042016, 482.64465043529765)",90.85298641985467,0.995041480711413,0.011301353918802817,1.0690534777673124,4.385484533818854
"(98.8235294117647, 482.64465043529765)",90.72661904696749,1.0647568290614777,0.012093157919496087,1.154672991337662,4.682024985376379
"(99.83193277310924, 482.64465043529765)",90.59572598930565,1.1380638819217055,0.01292575531888389,1.2456461522651894,4.9929005052297155
"(100.84033613445378, 482.64465043529765)",90.46026699800682,1.2150705467838756,0.01380037169475611,1.342209076498276,5.318466495994463
"(101.84873949579831, 482.64465043529765)",90.32020214736835,1.2958843209527369,0.014718227966181411,1.4446032497483012,5.659070742016347
"(102.85714285714285, 482.64465043529765)",90.17549152239992,1.3806121604644477,0.01568053890463649,1.5530754619952976,6.015052756270067
"(103.8655462184874, 482.64465043529765)",90.02609491614587,1.4693603572828617,0.016688511739269097,1.6678777393220163,6.386743175362878
"(104.87394957983193, 482.64465043529765)",89.87197153814841,1.5622344256368912,0.017743344866022394,1.7892672737109097,6.774463206703402
"(105.88235294117646, 482.64465043529765)",89.71307973611668,1.6593389981728877,0.01884622666807423,1.917506351769074,7.178524130467997
"(106.89075630252101, 482.64465043529765)",89.54937673154744,1.760777732512908,0.019998334454609256,2.052862283013929,7.599226859119124
"(107.89915966386555, 482.64465043529765)",89.38081837097036,1.8666532286135604,0.021200833522191674,2.195607328610698,8.036861555644442
"(108.90756302521008, 482.64465043529765)",89.20735889425832,1.977066957135483,0.022454876341219447,2.3460186313326097,8.491707310943086
"(109.91596638655462, 482.64465043529765)",89.02895072163238,2.092119198837658,0.023761601867574717,2.504378147521071,8.964031879637245
"(110.92436974789916, 482.64465043529765)",88.8455442611313,2.211908994788396,0.025122134977141605,2.670972581749328,9.454091472481545
"(111.9327731092437, 482.64465043529765)",88.65708773867084,2.3365341069373993,0.026537586017996124,2.8460933249945533,9.96213060205783
"(112.94117647058823, 482.64465043529765)",88.4635270534562,2.4660909882869286,0.028009050471619234,3.030036396893399,10.488381977005876
"(113.94957983193277, 482.64465043529765)",88.26480566148217,2.6006747616557244,0.029537608711705198,3.223102392667132,11.033066438688426
"(114.95798319327731, 482.64465043529765)",88.06086449093974,2.740379205637649,0.031124325844683925,3.425596435317466,11.596392932024308
"(115.96638655462185, 482.64465043529765)",87.85164189355166,2.8852967460445718,0.032770251612532386,3.6378281333350007,12.178558500872441
"(116.97478991596638, 482.64465043529765)",87.63707363698813,3.035518450674095,0.03447642033334824,3.860111544519902,12.779748295529346
"(117.98319327731092, 482.64465043529765)",87.41709294385318,3.1911340248686035,0.03624385085091073,4.092765145720082,13.400135578646792
"(118.99159663865547, 482.64465043529765)",87.1916305842681,3.3522318047679507,0.03807354645804688,4.336111808813553,14.039881712262549
"(120.0, 482.64465043529765)",86.96061502927517,3.5188987447484927,0.03996649475396842,4.590478782653712,14.699136106999536
"(0.0, 488.2097930235638)",92.99999999999402,0.0,0.0,7.943778454913594e-12,-7.943778454913594e-12
"(1.0084033613445378, 488.2097930235638)",93.00000000000774,6.096095588353724e-196,6.923744899385985e-198,7.943778454913594e-12,-7.943778454913594e-12
"(2.0168067226890756, 488.2097930235638)",93.00000000000774,2.039720265178756e-98,2.316647201048689e-100,7.943778454913594e-12,-7.943778454913594e-12
"(3.0252100840336134, 488.2097930235638)",93.00000000000774,8.549757643202062e-66,9.710533572608727e-68,7.943778454913594e-12,-7.943778454913594e-12
"(4.033613445378151, 488.2097930235638)",93.00000000000774,1.990303753884419e-49,2.260521552578199e-51,7.943778454913594e-12,-7.943778454913594e-12
"(5.04201680672269, 488.2097930235638)",93.00000000000774,1.4202554164914613e-39,1.6130793969908576e-41,7.943778454913594e-12,-7.943778454913594e-12
"(6.050420168067227, 488.2097930235638)",93.00000000000774,5.5396482177198685e-33,6.291750274507274e-35,7.943778454913594e-12,-7.943778454913594e-12
"(7.0588235294117645, 488.2097930235638)",93.00000000000774,2.9325982632666285e-28,3.330748669005085e-30,7.943778454913594e-12,-7.943778454913592e-12
"(8.067226890756302, 488.2097930235638)",93.00000000000774,1.0518875458186907e-24,1.194699283247874e-26,7.943778454913594e-12,-7.943778454907762e-12
"(9.07563025210084, 488.2097930235638)",93.00000000000774,6.251904753021434e-22,7.10070782476595e-24,7.943778454913594e-12,-7.94377845144696e-12
"(10.08403361344538, 488.2097930235638)",93.00000000000774,1.0535917709745907e-19,1.1966348861365223e-21,7.943778454913594e-12,-7.943777870704724e-12
"(11.092436974789916, 488.2097930235638)",92.99999999999957,7.088815389313273e-18,8.05124340376773e-20,7.943778454913594e-12,-7.943739147954837e-12
"(12.100840336134453, 488.2097930235638)",92.99999999999402,0.0,2.7176854719401867e-18,7.943778454913594e-12,-7.942451654251835e-12
"(13.109243697478991, 488.2097930235638)",92.99999999999402,0.0,5.3916223745876006e-17,7.943778454913594e-12,-7.917456026478008e-12
"(14.117647058823529, 488.2097930235638)",92.99999999999402,0.0,7.040198285564272e-16,7.943778454913594e-12,-7.600069080129575e-12
"(15.126050420168067, 488.2097930235638)",92.99999999999402,0.0,6.574866757756363e-15,8.067899993271618e-12,-4.857985654309875e-12
"(16.134453781512605, 488.2097930235638)",92.99999999999402,0.0,4.6743826568070934e-14,8.688507685061743e-12,1.4132286208865528e-11
"(17.142857142857142, 488.2097930235638)",92.99999999992876,2.336430626904467e-11,2.653641072581179e-13,8.564386146703719e-12,1.209889697336648e-10
"(18.15126050420168, 488.2097930235638)",92.99999999968097,1.0992703727559496e-10,1.2485151399002316e-12,2.6686130746975354e-11,5.828511872905025e-10
"(19.159663865546218, 488.2097930235638)",92.99999999869972,4.414244402148533e-10,5.013553629654459e-12,9.607007068911128e-11,2.3515959091570295e-9
"(20.16806722689076, 488.2097930235638)",92.99999999540685,1.5489339243095254e-9,1.7592282145812215e-11,3.628072566205068e-10,8.225917168598611e-9
"(21.176470588235297, 488.2097930235638)",92.9999999857016,4.840833033869734e-9,5.498058969208012e-11,1.1722038082531872e-9,2.5669858505630735e-8
